"order_id","date_key","merchant_key","product_key","total_sale_amount"
998,20251022,19,322,157.88
999,20251209,8,47,291.78
999,20251209,8,337,138.02
1000,20251207,12,188,117.98
1000,20251207,12,365,28.51
1001,20251126,16,163,51.68
1001,20251126,16,272,87.16
1002,20251023,6,134,75.52
1002,20251023,6,239,102.57
1003,20251018,13,102,40.86
1003,20251018,13,391,178.36
1004,20251214,6,421,52.72
1004,20251214,6,480,37.79
1005,20251028,6,183,55.11
1005,20251028,6,293,11.96
1006,20251029,6,16,128.46
1006,20251029,6,328,10.88
1007,20251128,12,181,40.08
1007,20251128,12,188,304.71
1008,20251209,16,43,72.26
1008,20251209,16,459,111.50
1009,20251023,12,62,204.60
1009,20251023,12,185,39.15
1010,20251121,12,19,88.23
1010,20251121,12,385,220.36
1011,20251110,13,42,132.63
1011,20251110,13,179,271.44
1012,20251128,14,225,85.08
1012,20251128,14,273,25.05
1013,20251113,10,211,15.62
1013,20251113,10,231,188.84
1014,20251127,18,244,128.96
1014,20251127,18,275,256.08
1015,20251110,20,72,264.48
1015,20251110,20,99,91.80
1016,20251118,2,145,18.26
1016,20251118,2,469,99.72
1017,20251212,16,143,198.70
1017,20251212,16,182,20.74
1018,20251209,15,18,92.82
1018,20251209,15,319,102.58
1019,20251207,20,153,58.40
1019,20251207,20,302,18.27
1020,20251214,3,228,165.70
1020,20251214,3,387,129.12
1021,20251030,4,151,55.03
1021,20251030,4,310,137.13
1022,20251204,1,201,274.95
1022,20251204,1,281,21.41
1023,20251027,16,279,170.44
1023,20251027,16,492,216.54
1024,20251113,19,223,160.08
1024,20251113,19,282,230.08
1025,20251026,19,8,251.01
1025,20251026,19,411,157.84
1026,20251113,4,21,14.36
1026,20251113,4,450,32.44
1027,20251206,16,253,17.10
1027,20251206,16,475,98.02
1028,20251121,6,97,417.76
1028,20251121,6,253,40.74
1029,20251105,3,95,89.31
1029,20251105,3,377,34.00
1030,20251108,8,341,48.98
1030,20251108,8,388,203.86
1031,20251102,18,265,225.06
1031,20251102,18,364,112.98
1032,20251126,14,49,62.79
1032,20251126,14,482,99.38
1033,20251103,3,71,189.86
1033,20251103,3,224,97.86
1034,20251017,8,72,202.80
1034,20251017,8,214,103.60
1035,20251204,17,306,158.16
1035,20251204,17,457,169.52
1036,20251208,11,44,164.55
1036,20251208,11,183,157.64
1037,20251018,14,45,12.70
1037,20251018,14,76,65.72
1038,20251206,7,169,98.36
1038,20251206,7,280,196.36
1039,20251205,3,155,81.34
1039,20251205,3,490,219.99
1040,20251114,5,96,150.00
1040,20251114,5,408,323.84
1041,20251024,15,182,162.80
1041,20251024,15,404,345.48
1042,20251126,7,212,202.90
1042,20251126,7,456,204.81
1043,20251029,6,48,175.24
1043,20251029,6,194,66.50
1044,20251121,4,216,97.29
1044,20251121,4,348,84.22
1045,20251203,6,131,311.67
1045,20251203,6,211,187.34
1046,20251114,11,105,58.07
1046,20251114,11,144,34.44
1047,20251101,12,114,129.66
1047,20251101,12,161,125.56
1048,20251020,4,77,161.70
1048,20251020,4,203,366.60
1049,20251118,11,271,66.66
1049,20251118,11,277,90.61
1050,20251116,16,320,153.60
1050,20251116,16,351,201.04
1051,20251129,7,236,23.88
1051,20251129,7,379,6.97
1052,20251121,1,43,77.15
1052,20251121,1,306,178.02
1053,20251112,2,256,247.62
1053,20251112,2,287,99.28
1054,20251126,13,142,85.80
1054,20251126,13,144,152.82
1055,20251215,5,457,77.56
1055,20251215,5,468,32.17
1056,20251023,2,72,54.56
1056,20251023,2,203,96.90
1057,20251124,17,84,24.75
1057,20251124,17,209,95.46
1058,20251026,8,327,183.58
1058,20251026,8,348,104.70
1059,20251103,16,309,207.38
1059,20251103,16,477,189.87
1060,20251031,11,9,216.36
1060,20251031,11,425,77.78
1061,20251019,2,24,97.56
1061,20251019,2,402,87.24
1062,20251101,15,321,32.58
1062,20251101,15,416,80.19
1063,20251027,4,79,47.76
1063,20251027,4,214,210.00
1064,20251026,7,305,56.10
1064,20251026,7,380,252.06
1065,20251106,12,198,137.10
1065,20251106,12,210,184.14
1066,20251215,17,130,26.75
1066,20251215,17,140,18.12
1067,20251202,13,381,42.83
1067,20251202,13,433,17.00
1068,20251215,16,306,18.72
1068,20251215,16,482,49.11
1069,20251208,14,163,293.34
1069,20251208,14,393,23.88
1070,20251206,1,185,8.42
1070,20251206,1,197,127.46
1071,20251102,10,26,52.47
1071,20251102,10,198,242.28
1072,20251114,2,115,65.58
1072,20251114,2,247,24.62
1073,20251113,16,53,352.76
1073,20251113,16,247,302.52
1074,20251211,16,193,245.97
1074,20251211,16,197,200.10
1075,20251129,7,92,65.48
1075,20251129,7,441,153.66
1076,20251209,10,250,224.16
1076,20251209,10,486,232.89
1077,20251114,14,58,46.94
1077,20251114,14,193,253.44
1078,20251023,5,269,178.92
1078,20251023,5,432,87.75
1079,20251030,12,270,182.34
1079,20251030,12,459,165.24
1080,20251213,1,286,159.10
1080,20251213,1,431,19.02
1081,20251125,11,178,177.66
1081,20251125,11,431,163.23
1082,20251104,10,115,48.20
1082,20251104,10,258,57.11
1083,20251109,14,96,54.96
1083,20251109,14,111,292.20
1084,20251208,14,51,38.97
1084,20251208,14,87,177.62
1085,20251129,16,40,266.79
1085,20251129,16,194,122.98
1086,20251201,4,175,381.96
1086,20251201,4,489,204.38
1087,20251022,16,150,301.98
1087,20251022,16,305,314.79
1088,20251115,17,139,76.60
1088,20251115,17,189,174.48
1089,20251204,12,76,40.14
1089,20251204,12,257,204.02
1090,20251116,8,416,354.84
1090,20251116,8,496,75.44
1091,20251119,2,128,133.50
1091,20251119,2,185,192.92
1092,20251126,12,359,71.67
1092,20251126,12,421,174.03
1093,20251031,19,11,95.54
1093,20251031,19,463,106.22
1094,20251114,12,110,409.72
1094,20251114,12,262,180.56
1095,20251206,18,166,143.88
1095,20251206,18,307,77.88
1096,20251021,9,46,32.06
1096,20251021,9,340,217.38
1097,20251104,10,99,41.88
1097,20251104,10,362,24.54
1098,20251206,2,304,292.53
1098,20251206,2,404,26.10
1099,20251031,7,146,115.50
1099,20251031,7,350,32.62
1100,20251126,8,150,23.21
1100,20251126,8,351,93.85
1101,20251021,5,81,287.82
1101,20251021,5,331,90.52
1102,20251106,15,196,121.74
1102,20251106,15,278,75.27
1103,20251023,14,187,155.91
1103,20251023,14,417,92.32
1104,20251201,6,201,30.03
1104,20251201,6,443,43.29
1105,20251117,10,99,97.28
1105,20251117,10,162,15.28
1106,20251031,11,220,312.87
1106,20251031,11,375,289.47
1107,20251109,2,14,35.09
1107,20251109,2,301,57.10
1108,20251129,11,84,314.40
1108,20251129,11,412,99.21
1109,20251023,5,166,151.72
1109,20251023,5,191,32.60
1110,20251206,19,134,82.72
1110,20251206,19,486,154.52
1111,20251115,13,225,81.07
1111,20251115,13,333,153.44
1112,20251030,11,299,48.66
1112,20251030,11,350,255.12
1113,20251119,7,339,117.15
1113,20251119,7,469,50.00
1114,20251209,4,215,205.47
1114,20251209,4,481,41.13
1115,20251215,3,138,176.72
1115,20251215,3,409,386.44
1116,20251120,5,80,169.68
1116,20251120,5,90,162.60
1117,20251118,13,282,185.78
1117,20251118,13,461,68.12
1118,20251116,10,195,278.36
1118,20251116,10,391,180.02
1119,20251207,4,133,238.32
1119,20251207,4,164,267.57
1120,20251210,17,288,197.76
1120,20251210,17,413,279.92
1121,20251019,8,62,30.24
1121,20251019,8,367,314.44
1122,20251102,9,255,120.54
1122,20251102,9,498,81.58
1123,20251118,11,249,206.64
1123,20251118,11,436,282.57
1124,20251203,8,138,151.16
1124,20251203,8,230,208.58
1125,20251020,13,227,91.21
1125,20251020,13,434,93.06
1126,20251204,11,131,203.70
1126,20251204,11,403,131.04
1127,20251214,16,74,148.90
1127,20251214,16,449,137.90
1128,20251111,8,43,200.34
1128,20251111,8,131,200.00
1129,20251027,15,293,309.12
1129,20251027,15,350,21.02
1130,20251209,17,2,27.56
1130,20251209,17,381,185.04
1131,20251114,13,248,95.03
1131,20251114,13,371,183.56
1132,20251027,1,108,19.99
1132,20251027,1,395,157.44
1133,20251029,19,118,65.16
1133,20251029,19,277,251.72
1134,20251027,7,211,74.16
1134,20251027,7,327,162.81
1135,20251203,7,181,164.56
1135,20251203,7,265,86.52
1136,20251030,14,24,195.48
1136,20251030,14,271,37.20
1137,20251117,17,3,95.94
1137,20251117,17,421,141.46
1138,20251202,6,118,197.86
1138,20251202,6,419,82.14
1139,20251114,5,104,89.95
1139,20251114,5,178,44.61
1140,20251117,9,126,131.34
1140,20251117,9,442,48.72
1141,20251201,7,254,128.32
1141,20251201,7,290,98.44
1142,20251018,6,365,402.00
1142,20251018,6,498,154.82
1143,20251122,4,299,210.33
1143,20251122,4,390,66.19
1144,20251210,14,84,245.80
1144,20251210,14,499,157.02
1145,20251102,12,12,80.62
1145,20251102,12,70,74.85
1146,20251028,17,282,163.98
1146,20251028,17,497,61.40
1147,20251115,14,214,77.64
1147,20251115,14,264,267.24
1148,20251019,8,278,251.58
1148,20251019,8,493,185.72
1149,20251122,7,396,153.66
1149,20251122,7,420,245.61
1150,20251203,19,335,16.02
1150,20251203,19,425,121.30
1151,20251026,20,146,47.20
1151,20251026,20,349,60.09
1152,20251025,2,114,174.80
1152,20251025,2,491,46.64
1153,20251128,18,4,259.88
1153,20251128,18,270,109.74
1154,20251103,16,119,36.86
1154,20251103,16,285,236.08
1155,20251129,17,71,95.12
1155,20251129,17,460,389.48
1156,20251023,14,153,158.64
1156,20251023,14,198,67.48
1157,20251027,13,36,97.66
1157,20251027,13,472,44.98
1158,20251106,9,12,38.42
1158,20251106,9,95,73.47
1159,20251023,13,271,94.54
1159,20251023,13,274,232.68
1160,20251122,2,12,180.30
1160,20251122,2,188,170.32
1161,20251126,6,268,104.76
1161,20251126,6,331,95.14
1162,20251206,17,165,181.54
1162,20251206,17,437,101.24
1163,20251202,4,147,148.94
1163,20251202,4,350,391.32
1164,20251212,5,430,149.06
1164,20251212,5,479,63.06
1165,20251118,11,206,102.70
1165,20251118,11,405,15.63
1166,20251124,9,57,86.16
1166,20251124,9,441,118.26
1167,20251205,11,216,81.12
1167,20251205,11,442,148.36
1168,20251119,12,316,167.13
1168,20251119,12,472,201.34
1169,20251020,18,222,35.70
1169,20251020,18,394,96.87
1170,20251108,10,14,85.47
1170,20251108,10,464,308.40
1171,20251128,10,188,65.34
1171,20251128,10,447,39.21
1172,20251201,2,362,281.97
1172,20251201,2,461,371.12
1173,20251021,5,308,250.59
1173,20251021,5,468,20.68
1174,20251114,3,59,9.44
1174,20251114,3,318,154.68
1175,20251026,14,249,342.80
1175,20251026,14,443,75.60
1176,20251205,3,13,76.81
1176,20251205,3,206,124.48
1177,20251025,8,56,175.10
1177,20251025,8,255,307.95
1178,20251104,1,144,75.80
1178,20251104,1,149,183.56
1179,20251016,9,65,56.25
1179,20251016,9,386,270.21
1180,20251207,3,71,191.94
1180,20251207,3,198,268.12
1181,20251206,6,13,11.04
1181,20251206,6,399,262.80
1182,20251119,17,127,63.65
1182,20251119,17,297,43.29
1183,20251030,8,212,350.20
1183,20251030,8,286,155.44
1184,20251112,4,291,174.28
1184,20251112,4,350,157.00
1185,20251027,3,214,75.36
1185,20251027,3,301,15.24
1186,20251017,5,59,77.86
1186,20251017,5,254,132.32
1187,20251124,11,17,227.76
1187,20251124,11,290,114.48
1188,20251103,20,231,307.44
1188,20251103,20,271,103.83
1189,20251119,3,42,166.86
1189,20251119,3,304,42.07
1190,20251020,17,449,198.88
1190,20251020,17,486,25.62
1191,20251113,11,245,400.88
1191,20251113,11,483,299.43
1192,20251113,19,181,71.19
1192,20251113,19,398,274.62
1193,20251018,15,37,89.43
1193,20251018,15,223,171.40
1194,20251115,9,114,176.50
1194,20251115,9,264,182.32
1195,20251119,8,134,45.16
1195,20251119,8,339,104.04
1196,20251028,19,143,96.31
1196,20251028,19,147,379.52
1197,20251027,16,51,170.01
1197,20251027,16,286,195.44
1198,20251112,3,84,79.04
1198,20251112,3,269,98.88
1199,20251023,8,115,41.90
1199,20251023,8,371,44.85
1200,20251027,20,191,94.52
1200,20251027,20,387,279.66
1201,20251030,17,273,37.02
1201,20251030,17,450,82.78
1202,20251202,1,60,143.78
1202,20251202,1,92,164.28
1203,20251125,10,218,175.66
1203,20251125,10,247,188.58
1204,20251128,15,141,58.89
1204,20251128,15,485,72.00
1205,20251116,10,21,39.53
1205,20251116,10,467,165.24
1206,20251110,16,163,199.20
1206,20251110,16,444,31.96
1207,20251030,9,180,27.78
1207,20251030,9,455,80.49
1208,20251124,3,461,13.68
1208,20251124,3,483,84.51
1209,20251026,2,124,21.30
1209,20251026,2,351,99.80
1210,20251126,1,68,28.28
1210,20251126,1,204,61.74
1211,20251211,4,199,123.22
1211,20251211,4,477,34.07
1212,20251106,19,57,235.36
1212,20251106,19,379,163.05
1213,20251212,7,99,59.57
1213,20251212,7,287,238.29
1214,20251130,15,45,202.98
1214,20251130,15,231,279.27
1215,20251030,17,317,55.96
1215,20251030,17,464,78.56
1216,20251017,14,92,84.54
1216,20251017,14,436,289.08
1217,20251207,12,335,174.80
1217,20251207,12,405,196.80
1218,20251115,19,139,148.34
1218,20251115,19,422,147.46
1219,20251114,1,275,136.68
1219,20251114,1,486,17.08
1220,20251209,14,194,67.87
1220,20251209,14,368,73.64
1221,20251017,5,248,114.09
1221,20251017,5,254,375.68
1222,20251025,16,55,101.40
1222,20251025,16,136,77.67
1223,20251030,2,172,214.89
1223,20251030,2,364,120.36
1224,20251117,15,18,107.90
1224,20251117,15,328,126.45
1225,20251127,8,149,11.66
1225,20251127,8,207,50.94
1226,20251206,5,391,103.76
1226,20251206,5,468,218.28
1227,20251106,20,215,243.78
1227,20251106,20,445,103.02
1228,20251024,16,233,236.82
1228,20251024,16,360,11.25
1229,20251201,12,222,235.86
1229,20251201,12,318,91.10
1230,20251106,9,64,191.82
1230,20251106,9,113,142.98
1231,20251130,12,168,30.64
1231,20251130,12,287,70.54
1232,20251119,2,321,101.10
1232,20251119,2,455,135.68
1233,20251114,18,228,170.82
1233,20251114,18,464,122.92
1234,20251111,4,127,107.30
1234,20251111,4,131,89.06
1235,20251213,8,299,96.46
1235,20251213,8,480,64.44
1236,20251027,19,174,50.14
1236,20251027,19,441,131.10
1237,20251030,15,121,9.03
1237,20251030,15,250,91.12
1238,20251025,11,26,366.04
1238,20251025,11,74,264.36
1239,20251210,16,116,26.44
1239,20251210,16,400,95.43
1240,20251031,2,50,103.92
1240,20251031,2,430,124.74
1241,20251019,6,46,58.49
1241,20251019,6,284,84.76
1242,20251203,16,119,118.62
1242,20251203,16,291,96.37
1243,20251204,17,34,123.24
1243,20251204,17,193,126.00
1244,20251118,13,355,59.22
1244,20251118,13,361,57.52
1245,20251205,12,167,348.00
1245,20251205,12,438,15.96
1246,20251107,14,102,89.34
1246,20251107,14,257,108.96
1247,20251215,10,198,55.74
1247,20251215,10,360,21.66
1248,20251101,20,79,195.60
1248,20251101,20,346,288.27
1249,20251208,9,152,13.45
1249,20251208,9,440,175.48
1250,20251214,16,129,67.30
1250,20251214,16,484,282.90
1251,20251113,9,9,13.48
1251,20251113,9,85,223.59
1252,20251203,8,320,120.36
1252,20251203,8,373,86.07
1253,20251210,4,61,38.72
1253,20251210,4,82,195.52
1254,20251109,2,12,188.19
1254,20251109,2,184,90.27
1255,20251029,16,275,308.31
1255,20251029,16,308,137.38
1256,20251214,11,98,224.82
1256,20251214,11,472,207.54
1257,20251101,12,26,114.68
1257,20251101,12,191,23.89
1258,20251019,12,123,96.33
1258,20251019,12,293,36.77
1259,20251025,7,181,82.86
1259,20251025,7,476,273.03
1260,20251117,17,158,75.11
1260,20251117,17,360,73.50
1261,20251106,17,137,379.28
1261,20251106,17,234,166.46
1262,20251021,9,130,163.26
1262,20251021,9,466,96.91
1263,20251118,16,81,284.43
1263,20251118,16,179,112.44
1264,20251205,17,20,137.28
1264,20251205,17,182,65.12
1265,20251103,7,113,59.76
1265,20251103,7,268,217.83
1266,20251026,5,53,82.00
1266,20251026,5,238,108.74
1267,20251101,16,39,220.08
1267,20251101,16,235,223.08
1268,20251211,7,124,111.00
1268,20251211,7,254,209.67
1269,20251130,3,172,293.31
1269,20251130,3,217,275.88
1270,20251116,1,132,280.50
1270,20251116,1,478,53.58
1271,20251022,15,5,34.66
1271,20251022,15,236,31.92
1272,20251021,11,298,42.78
1272,20251021,11,376,71.70
1273,20251117,14,207,103.62
1273,20251117,14,454,43.26
1274,20251105,18,473,179.92
1274,20251105,18,494,190.44
1275,20251201,5,49,46.77
1275,20251201,5,415,160.65
1276,20251106,10,96,49.26
1276,20251106,10,475,92.07
1277,20251023,7,218,234.12
1277,20251023,7,307,10.32
1278,20251018,3,53,185.48
1278,20251018,3,68,65.10
1279,20251109,16,88,107.46
1279,20251109,16,471,146.86
1280,20251119,10,54,103.53
1280,20251119,10,497,259.86
1281,20251202,8,255,163.86
1281,20251202,8,444,90.60
1282,20251029,11,170,169.96
1282,20251029,11,380,11.58
1283,20251101,19,120,251.88
1283,20251101,19,135,62.40
1284,20251110,15,122,140.78
1284,20251110,15,452,296.04
1285,20251213,12,302,114.88
1285,20251213,12,304,163.90
1286,20251027,17,142,128.72
1286,20251027,17,299,167.34
1287,20251201,4,16,55.50
1287,20251201,4,31,171.96
1288,20251203,20,212,35.74
1288,20251203,20,245,56.44
1289,20251115,10,24,308.72
1289,20251115,10,43,126.50
1290,20251215,16,251,188.46
1290,20251215,16,411,22.32
1291,20251207,2,320,238.86
1291,20251207,2,373,15.50
1292,20251202,4,125,145.76
1292,20251202,4,255,30.96
1293,20251128,10,150,293.61
1293,20251128,10,202,201.34
1294,20251026,16,33,131.31
1294,20251026,16,64,99.84
1295,20251116,14,51,138.74
1295,20251116,14,230,242.92
1296,20251108,15,148,61.27
1296,20251108,15,334,318.36
1297,20251128,11,194,204.84
1297,20251128,11,232,96.06
1298,20251018,10,107,53.45
1298,20251018,10,225,208.06
1299,20251127,5,188,85.78
1299,20251127,5,464,217.92
1300,20251205,16,174,106.10
1300,20251205,16,380,135.66
1301,20251208,11,88,131.70
1301,20251208,11,274,53.90
1302,20251125,5,226,92.91
1302,20251125,5,466,155.46
1303,20251208,3,129,227.97
1303,20251208,3,308,51.96
1304,20251126,11,120,79.16
1304,20251126,11,259,199.05
1305,20251214,1,147,124.26
1305,20251214,1,294,75.52
1306,20251213,9,367,78.30
1306,20251213,9,368,149.49
1307,20251114,8,104,122.72
1307,20251114,8,485,155.68
1308,20251021,15,193,89.02
1308,20251021,15,217,25.08
1309,20251123,5,91,38.96
1309,20251123,5,93,62.80
1310,20251106,3,27,179.08
1310,20251106,3,258,273.04
1311,20251029,16,275,30.96
1311,20251029,16,428,97.35
1312,20251104,10,59,194.74
1312,20251104,10,197,30.96
1313,20251027,13,150,170.91
1313,20251027,13,471,67.60
1314,20251209,12,53,243.21
1314,20251209,12,468,220.05
1315,20251123,6,307,96.92
1315,20251123,6,342,29.14
1316,20251203,10,89,169.35
1316,20251203,10,423,76.98
1317,20251128,11,326,82.49
1317,20251128,11,478,134.82
1318,20251106,19,101,27.72
1318,20251106,19,286,192.04
1319,20251202,9,340,39.68
1319,20251202,9,489,309.69
1320,20251202,3,19,85.46
1320,20251202,3,261,86.86
1321,20251130,8,290,65.68
1321,20251130,8,369,125.04
1322,20251019,9,35,18.69
1322,20251019,9,345,42.57
1323,20251022,12,43,126.72
1323,20251022,12,478,205.64
1324,20251104,3,166,42.78
1324,20251104,3,400,189.56
1325,20251127,10,290,236.01
1325,20251127,10,421,29.28
1326,20251028,15,423,271.83
1326,20251028,15,453,218.25
1327,20251214,11,127,136.48
1327,20251214,11,397,81.75
1328,20251206,1,264,82.90
1328,20251206,1,466,64.08
1329,20251025,5,195,111.26
1329,20251025,5,389,142.32
1330,20251206,19,204,149.92
1330,20251206,19,425,131.52
1331,20251112,19,186,96.59
1331,20251112,19,413,188.88
1332,20251206,10,102,282.48
1332,20251206,10,112,134.08
1333,20251211,6,82,135.75
1333,20251211,6,351,169.56
1334,20251113,12,300,73.41
1334,20251113,12,401,66.69
1335,20251105,6,5,103.59
1335,20251105,6,276,219.96
1336,20251208,18,98,407.56
1336,20251208,18,298,161.12
1337,20251026,6,271,80.95
1337,20251026,6,431,142.20
1338,20251102,12,78,203.72
1338,20251102,12,142,152.88
1339,20251026,16,164,406.60
1339,20251026,16,205,16.32
1340,20251117,7,397,88.83
1340,20251117,7,463,250.88
1341,20251126,7,85,73.41
1341,20251126,7,143,207.14
1342,20251215,4,139,46.16
1342,20251215,4,296,187.98
1343,20251120,19,138,384.08
1343,20251120,19,415,71.52
1344,20251027,4,401,79.93
1344,20251027,4,492,78.18
1345,20251120,19,134,298.68
1345,20251120,19,253,75.29
1346,20251120,10,215,203.38
1346,20251120,10,231,98.25
1347,20251023,20,119,200.37
1347,20251023,20,300,308.46
1348,20251127,10,106,125.46
1348,20251127,10,111,72.26
1349,20251105,19,426,17.68
1349,20251105,19,475,355.24
1350,20251018,2,60,152.25
1350,20251018,2,238,93.65
1351,20251123,17,269,24.30
1351,20251123,17,399,85.56
1352,20251028,10,146,105.90
1352,20251028,10,490,115.83
1353,20251024,4,58,177.66
1353,20251024,4,323,261.30
1354,20251110,12,75,276.28
1354,20251110,12,79,195.30
1355,20251120,5,294,380.92
1355,20251120,5,381,56.13
1356,20251106,14,161,41.18
1356,20251106,14,391,46.06
1357,20251105,19,69,151.89
1357,20251105,19,231,56.18
1358,20251113,19,104,294.30
1358,20251113,19,261,75.00
1359,20251207,2,115,121.80
1359,20251207,2,479,47.58
1360,20251107,10,97,91.08
1360,20251107,10,478,168.12
1361,20251105,9,118,95.12
1361,20251105,9,489,83.52
1362,20251125,7,242,64.38
1362,20251125,7,405,289.26
1363,20251110,7,69,100.36
1363,20251110,7,299,162.84
1364,20251030,8,210,209.66
1364,20251030,8,386,197.08
1365,20251110,14,348,53.08
1365,20251110,14,475,16.68
1366,20251123,4,105,167.08
1366,20251123,4,478,301.02
1367,20251124,1,67,216.30
1367,20251124,1,348,204.66
1368,20251106,5,90,89.00
1368,20251106,5,287,241.32
1369,20251020,19,35,209.12
1369,20251020,19,332,49.42
1370,20251206,9,78,52.59
1370,20251206,9,482,42.27
1371,20251113,2,322,91.80
1371,20251113,2,411,44.77
1372,20251129,7,163,108.60
1372,20251129,7,280,106.96
1373,20251028,20,268,79.48
1373,20251028,20,357,25.30
1374,20251031,2,65,120.94
1374,20251031,2,86,191.20
1375,20251117,9,4,166.56
1375,20251117,9,347,32.26
1376,20251126,5,115,217.47
1376,20251126,5,455,34.92
1377,20251124,12,340,32.96
1377,20251124,12,455,271.20
1378,20251104,16,182,84.02
1378,20251104,16,481,95.82
1379,20251025,17,424,139.38
1379,20251025,17,465,301.59
1380,20251126,14,387,142.50
1380,20251126,14,442,190.02
1381,20251112,4,48,207.21
1381,20251112,4,458,57.24
1382,20251029,13,392,220.38
1382,20251029,13,439,146.25
1383,20251021,12,154,31.76
1383,20251021,12,321,140.19
1384,20251124,14,28,7.46
1384,20251124,14,321,140.62
1385,20251123,16,326,248.40
1385,20251123,16,405,340.48
1386,20251025,13,364,274.32
1386,20251025,13,395,201.09
1387,20251030,13,61,52.40
1387,20251030,13,85,266.88
1388,20251126,10,411,14.26
1388,20251126,10,491,193.98
1389,20251106,7,69,26.97
1389,20251106,7,205,357.04
1390,20251027,3,256,237.03
1390,20251027,3,381,240.51
1391,20251209,12,278,198.04
1391,20251209,12,373,164.25
1392,20251017,2,411,55.50
1392,20251017,2,494,9.13
1393,20251028,20,35,206.72
1393,20251028,20,89,182.94
1394,20251114,15,16,109.28
1394,20251114,15,248,146.25
1395,20251121,17,368,36.52
1395,20251121,17,393,171.80
1396,20251016,5,139,384.36
1396,20251016,5,330,174.68
1397,20251122,7,118,95.04
1397,20251122,7,295,293.61
1398,20251206,10,45,230.04
1398,20251206,10,377,191.04
1399,20251116,19,136,286.72
1399,20251116,19,305,139.42
1400,20251119,17,344,37.78
1400,20251119,17,405,68.50
1401,20251018,2,94,314.31
1401,20251018,2,438,334.08
1402,20251030,13,22,174.66
1402,20251030,13,247,314.12
1403,20251019,11,8,182.98
1403,20251019,11,151,300.75
1404,20251203,19,160,171.38
1404,20251203,19,401,177.06
1405,20251125,20,11,100.68
1405,20251125,20,84,333.24
1406,20251212,14,307,290.19
1406,20251212,14,436,114.62
1407,20251030,5,260,157.24
1407,20251030,5,421,126.90
1408,20251215,5,167,91.96
1408,20251215,5,238,184.35
1409,20251111,4,48,416.32
1409,20251111,4,354,127.48
1410,20251204,16,215,269.79
1410,20251204,16,356,108.39
1411,20251127,8,31,123.56
1411,20251127,8,486,103.79
1412,20251020,15,393,120.84
1412,20251020,15,489,189.75
1413,20251205,6,11,57.72
1413,20251205,6,32,17.06
1414,20251212,4,30,156.96
1414,20251212,4,34,116.92
1415,20251112,3,115,8.47
1415,20251112,3,273,43.02
1416,20251120,3,1,170.07
1416,20251120,3,276,70.36
1417,20251018,1,49,204.18
1417,20251018,1,420,76.02
1418,20251101,15,61,30.96
1418,20251101,15,86,24.46
1419,20251123,15,16,172.92
1419,20251123,15,345,80.50
1420,20251119,19,55,272.61
1420,20251119,19,359,102.54
1421,20251026,12,88,64.62
1421,20251026,12,218,109.92
1422,20251107,12,74,28.95
1422,20251107,12,270,22.26
1423,20251205,15,221,20.40
1423,20251205,15,387,295.05
1424,20251026,6,7,69.00
1424,20251026,6,397,134.16
1425,20251029,19,74,28.51
1425,20251029,19,89,71.22
1426,20251208,3,401,71.10
1426,20251208,3,458,112.71
1427,20251018,3,57,11.24
1427,20251018,3,154,194.90
1428,20251212,12,150,251.28
1428,20251212,12,465,60.51
1429,20251110,10,1,95.24
1429,20251110,10,389,87.88
1430,20251212,19,255,401.60
1430,20251212,19,429,121.74
1431,20251116,12,68,82.36
1431,20251116,12,380,27.16
1432,20251106,11,105,136.26
1432,20251106,11,318,121.92
1433,20251207,20,127,192.42
1433,20251207,20,184,57.60
1434,20251210,18,58,172.98
1434,20251210,18,366,109.46
1435,20251107,9,70,66.66
1435,20251107,9,255,120.12
1436,20251022,17,392,80.22
1436,20251022,17,490,59.43
1437,20251211,16,126,173.64
1437,20251211,16,299,153.92
1438,20251207,8,27,289.53
1438,20251207,8,139,183.20
1439,20251201,18,78,23.25
1439,20251201,18,104,100.05
1440,20251101,3,268,7.17
1440,20251101,3,368,76.11
1441,20251122,5,131,116.67
1441,20251122,5,194,76.73
1442,20251108,17,227,35.00
1442,20251108,17,484,51.92
1443,20251026,13,50,200.26
1443,20251026,13,134,101.32
1444,20251113,19,15,192.42
1444,20251113,19,169,174.36
1445,20251208,16,246,313.64
1445,20251208,16,339,85.05
1446,20251207,5,13,215.36
1446,20251207,5,361,48.54
1447,20251108,6,145,111.02
1447,20251108,6,311,279.12
1448,20251023,17,55,91.17
1448,20251023,17,292,260.97
1449,20251122,12,211,104.68
1449,20251122,12,254,163.16
1450,20251214,9,166,78.33
1450,20251214,9,279,196.76
1451,20251030,10,226,169.82
1451,20251030,10,327,175.20
1452,20251117,17,113,173.16
1452,20251117,17,161,169.65
1453,20251124,15,70,26.52
1453,20251124,15,336,61.77
1454,20251027,14,142,171.92
1454,20251027,14,201,100.60
1455,20251128,18,16,208.76
1455,20251128,18,239,17.43
1456,20251019,16,462,119.76
1456,20251019,16,466,190.68
1457,20251107,18,221,289.77
1457,20251107,18,500,203.60
1458,20251123,14,89,239.40
1458,20251123,14,115,227.13
1459,20251111,11,44,72.18
1459,20251111,11,244,166.77
1460,20251215,19,394,83.12
1460,20251215,19,420,165.78
1461,20251103,10,286,32.79
1461,20251103,10,358,318.84
1462,20251104,9,188,57.48
1462,20251104,9,427,287.25
1463,20251021,18,25,158.86
1463,20251021,18,269,175.26
